restaurant_id,restaurant_name,cuisine_type,restaurant_address,latitude,longitude,manhattan_region,restaurant_rating,review_count,price
zgBCa3-Ht4xBHQGyP4Bufg,Taco Mix,Mexican,"'158 Delancey St, New York, NY 10002'",40.7181,-73.98592,Downtown,4.0,37,
8WSRmH4rsSRJN1jN0qmT_A,Café Frida,Mexican,"'368 Columbus Ave, New York, NY 10024'",40.7808959,-73.9764829,Uptown,3.5,671,$$
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,Mexican,"'1571 Lexington Ave, New York, NY 10029'",40.7887686998247,-73.9486259859039,Uptown,4.0,169,$
7l0uy47dEHXg2S1lA1s-EQ,Vote For Pedro Tequila & Tacos,Mexican,"'231 E 53rd St, New York, NY 10022'",40.75725,-73.96808,Midtown,4.0,102,$$
U9BX6bMvXHk8umBYnS3Dog,Dos Toros Taqueria,Mexican,"'137 4th Ave, New York, NY 10003'",40.7336815475083,-73.9897049423153,Downtown,4.0,1323,$
HotAOU7WRHZcxpppEDwnfg,Taco Dumbo,Mexican,"'114 W 47th St, New York, NY 10036'",40.75811,-73.9831455,Midtown,4.0,72,$$
Q10FeFs1mtNchv1NbNcsLg,Oaxaca Taqueria,Mexican,"'152 E 33rd St, New York, NY 10016'",40.7453117370605,-73.9795227050781,Midtown,3.5,129,$$
qZfJbJPxZUkC66lRldcbGA,Tulcingo Restaurant,Mexican,"'665 10th Ave, New York, NY 10036'",40.762756,-73.993545,Midtown,3.5,276,$$
xIi-TO8iDQCy1ZSHe11_Zw,El Paso Taqueria,Mexican,"'64 E 97th St, New York, NY 10029'",40.787296295166,-73.9528121948242,Uptown,3.5,228,$$
HbeROfe2J4ThLp36UxqZtw,West End Taqueria,Mexican,"'301 W 96th St, New York, NY 10025'",40.795549,-73.973394,Uptown,4.5,55,
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,Mexican,"'1838 7th Ave, New York, NY 10026'",40.8003063353508,-73.9549569049235,Uptown,4.0,513,$$
5LO5C4doYF_UP2OB29zYMg,Empellón Taqueria,Mexican,"'230 W 4th St, New York, NY 10014'",40.7341219,-74.0030294,Midtown,3.5,701,$$
r5NT8-nV4py2c-mppTKucQ,Essex Taqueria,Mexican,"'123 Essex St, New York, NY 10002'",40.7197418,-73.9877989,Downtown,4.0,281,$
0oRYwB_SLqjHptvUQwwe2w,Tajin,Mexican,"'85 Greenwich St, New York, NY 10006'",40.70772,-74.01356,Downtown,3.5,233,$$
zxdsVR_hHUzhBFfus4yd7A,Dos Caminos,Mexican,"'675 Hudson St, New York, NY 10014'",40.7404330511257,-74.0054753422738,Midtown,3.0,1018,$$
R5jpETY0OshPn-AeJjs0fA,Dos Caminos,Mexican,"'475 W Broadway, New York, NY 10012'",40.7266452,-73.9999024,Downtown,3.5,1077,$$
4UxmxAqehEIh7fYrzUEA7A,Tacovision,Mexican,"'244 E 53rd St, New York, NY 10004'",40.7568200311153,-73.9678929001093,Midtown,4.5,97,$$
AABqAsYdRI9gSyU1gStdxg,Gina Mexicana,Mexican,"'145 E 61st St, New York, NY 10021'",40.763456,-73.966753,Midtown,3.0,157,$$
0W0m68TNPbodGCA3PhIB4w,The Black Ant,Mexican,"'60 2nd Ave, New York, NY 10003'",40.72578,-73.98952,Downtown,4.0,539,$$
8_NilECM6qg_L7WYb25uNw,Luchadores,Mexican,"'87 South St, New York, NY 10038'",40.70582,-74.00411,Downtown,3.5,78,
vN1CYP0WNSPfdmZAstfdOg,Sabor A Mexico 2,Mexican,"'233 E 77th St, New York, NY 10021'",40.772556,-73.957035,Uptown,3.5,180,$$
7xW-mmylJCNQgYw88Ur89Q,La Posada Mexican Food,Mexican,"'364 3rd Ave, New York, NY 10016'",40.74115,-73.98189,Midtown,3.5,214,$
PWFK0nvJ23Xkk_B4C5Q4Aw,Factory Tamal,Mexican,"'34 Ludlow St, New York, NY 10002'",40.7159773,-73.9903625,Downtown,4.5,100,$
OsnvNfvVnpjnFklon1s-vg,La Chula,Mexican,"'137 E 116th St, New York, NY 10029'",40.79882,-73.94168,Uptown,4.0,182,$$
2hmhZim4bX2lbjPSNc7LaA,Javelina,Mexican,"'119 E 18th St, New York, NY 10003'",40.7368812561035,-73.9873886108398,Midtown,3.5,466,$$
juULANORQ2onWkEvSMjlaw,Al Horno Lean Mexican Kitchen,Mexican,"'1089 2nd Ave, New York, NY 10022'",40.75967,-73.96525,Midtown,3.5,124,$$
QwL5LS436Xjo9MHFi2rc-g,Agave,Mexican,"'140 7th Ave S, New York, NY 10014'",40.734767,-74.002415,Midtown,3.5,1279,$$
L5eqJRy8Yx_4El6rUxWmBw,El Vez Burrito Bar,Mexican,"'259 Vesey St, New York, NY 10282'",40.7147356376792,-74.015635,Downtown,4.0,132,$$
vsQjfOXS10MQ8_CZ3amhVQ,Downtown Bakery Cocina Mexicana,Mexican,"'69 1st Ave, New York, NY 10003'",40.72543,-73.98711,Downtown,4.0,253,$
YsDmYRzJo3kiwZvIe1r0Fg,Playa Betty's,Mexican,"'320 Amsterdam Ave, New York, NY 10023'",40.78075,-73.98032,Uptown,3.5,778,$$
R6cdgEFQwu0vDllP5tEWUQ,Blockheads,Mexican,"'175 W 90th St, New York, NY 10024'",40.790619,-73.972507,Uptown,3.5,262,$$
UmY9dyGOclJ0tGbn1IozlA,Zaragoza Mexican Deli & Grocery,Mexican,"'215 Ave A, New York, NY 10009'",40.730102,-73.980949,Downtown,4.0,307,$
0o0s6bUIuy0LTGNR3xYzzw,Dos Toros Taqueria,Mexican,"'1111 Lexington Ave, New York, NY 10075'",40.7739509,-73.9594762,Uptown,3.5,384,$
p7MviobRqz5rvdzmsjBdEw,El Aguila,Mexican,"'1634 Lexington Ave, New York, NY 10029'",40.790573,-73.947715,Uptown,4.0,207,$
60sLpAHHl-IvANGTRzfCow,Tacos Grand Central,Mexican,"'711 2nd Ave, New York, NY 10016'",40.7476230390695,-73.9740906903076,Midtown,4.5,31,$
iaMuLypgQa8yaDWOOmlGVg,Zona Tribecca,Mexican,"'353 Greenwich St, New York, NY 10013'",40.71865,-74.01008,Downtown,3.5,36,$$
5Ota_iMwlPLPrap-KfQrgw,Benny's Burritos,Mexican,"'113 Greenwich Ave, New York, NY 10014'",40.7380740387279,-74.002123778491,Midtown,3.5,772,$$
MfbVI5reXLIIs8Cc2HwgQw,Breakroom,Mexican,"'83 Baxter St, New York, NY 10013'",40.7166907225542,-73.9999440120647,Downtown,4.5,1602,$$
6ezrABEThm48qv1qj8_FVw,Javelina,Mexican,"'1395 2nd Ave, New York, NY 10021'",40.7694,-73.95816,Uptown,3.5,108,$$
MRF4bNFPAyHe2rMS1yZobg,El Toro Mexican Grill,Mexican,"'69 New St, New York, NY 10004'",40.705648,-74.012401,Downtown,3.0,113,$
h8J10FpJGaU_4OvP2MgoKQ,Oso,Mexican,"'1618 Amsterdam Ave At 140th St, New York, NY 10031'",40.82195,-73.9502399,Harlem,4.0,301,$$
1m6viubAWUgsTgguIrJT6A,Cosme,Mexican,"'35 E 21st St, New York, NY 10010'",40.739691,-73.988428,Midtown,3.5,1057,$$$
Oq5XiogA_kQZIfw__VfB0w,Mexicoma,Mexican,"'1633 Second Ave, New York, NY 10028'",40.777212,-73.952594,Uptown,3.0,45,$$
ykTNq1F-Vpfw4i4xGhPS0Q,The Little Taco House,Mexican,"'246 West 4th St, New York, NY 10014'",40.73475,-74.00321,Midtown,4.5,49,
_5BoZ_C5zEl5M_MxT1W39w,Cascabel Taqueria,Mexican,"'2799 Broadway 108th St, New York, NY 10025'",40.8029136693265,-73.9679586979658,Uptown,3.5,407,$$
FeSZi6LBCcAIipoSua6dXg,La Esquina - UES,Mexican,"'1402 2nd Ave, New York, NY 10021'",40.7693131667402,-73.9577519273524,Uptown,3.5,157,$$
JywbRdA7yskb-06WbjUjKw,Paquito's,Mexican,"'143 1st Ave, New York, NY 10003'",40.728144,-73.985217,Downtown,3.5,255,$$
uwDuBWMQcRmdyBpnK0LkTg,‘ritas,Mexican,"'756 9th Ave, New York, NY 10019'",40.7633331939511,-73.9887996051015,Midtown,4.0,31,$$
V7_IQ1ab69JilAlgrSnMXg,L Encanto D Lola,Mexican,"'57 Lenox Ave, New York, NY 10026'",40.8001464434346,-73.9511863565111,Uptown,3.5,262,$$
vEMveTHn23hdT2_FhV7ctQ,Las Panteras Negras,Mexican,"'2130 2nd Ave, New York, NY 10029'",40.79279,-73.9405,Uptown,4.5,36,$$
frWu5KfSULdCHd0GmA-ytw,La Palapa,Mexican,"'77 St Mark's Pl, New York, NY 10003'",40.727969,-73.985604,Downtown,3.5,696,$$
XYyIWs-3J4bZRZDfcsMquQ,Rancho Tequileria,Mexican,"'741 9th Ave, New York, NY 10019'",40.763717,-73.989189,Midtown,3.5,293,$$
pcQ9ld7xuX9EXTCAoakkbQ,Tacombi - Financial District,Mexican,"'74 Broad St, New York, NY 10004'",40.704647,-74.011824,Downtown,4.0,22,$$
Ck4qyOc_m6uxz0uC3l-NTA,El Paso Restaurante Mexicano,Mexican,"'123 E 110th St, New York, NY 10029'",40.7952932513683,-73.9451895260037,Uptown,4.0,25,
u9xVzV1OZC5pwtUgaHLM-A,El Kallejon,Mexican,"'209 E 117th St, New York, NY 10035'",40.798538,-73.938805,Uptown,4.5,301,$$
hKkPlYmHoS9Nb_UbGGqx8A,Street Taco,Mexican,"'358 3rd Ave, New York, NY 10016'",40.74097,-73.98202,Midtown,4.0,374,$$
UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,Mexican,"'608 9th Ave, New York, NY 10036'",40.75923,-73.99173,Midtown,3.0,432,$$
q1ha1qnViHKmh3-tEGw8DA,Taco Dumbo,Mexican,"'1385 Broadway, New York, NY 10018'",40.75275,-73.98756,Midtown,4.0,103,$$
yKPRuBvD3ScCc18QrZ4Y6w,El Porton,Mexican,"'3151 Broadway, New York, NY 10027'",40.81452,-73.95966,Harlem,3.5,185,$$
LdbANxQjzdvzBqUESYTUnw,Los Tacos No. 1,Mexican,"'125 Park Ave, New York, NY 10017'",40.751566,-73.977476,Midtown,5.0,12,
DTKKEogIt2wQm4UULYVGug,Mad Dog & Beans Mexican Cantina,Mexican,"'83 Pearl St, New York, NY 10004'",40.704168,-74.010261,Downtown,3.5,957,$$
uLWp1QR_W2WJImMnB706hg,Mexicue,Mexican,"'160 8th Ave, New York, NY 10011'",40.74202,-74.00046,Midtown,4.0,424,$$
AgAkUVLN_axMY-bzbNCfCw,Yuca Bar,Mexican,"'111 Avenue A, New York, NY 10009'",40.7262,-73.9836,Downtown,4.0,1801,$$
HKBJGt04_ZSdiIWA_6J8kQ,Tortaria,Mexican,"'94 University Pl, New York, NY 10003'",40.73387,-73.99304,Downtown,3.5,706,$$
cy0vBvZu2Eb4XtRFCp8Seg,Conmigo,Mexican,"'1685 1st Ave, New York, NY 10128'",40.77793,-73.94902,Uptown,4.0,223,$$
e8C2mJjAmk0YWQx_Q0NN3w,Casa del Toro,Mexican,"'626B 10th Ave, New York, NY 10036'",40.761115,-73.9940146,Midtown,4.0,30,
HwDu45zV90Wmprn6sPttCQ,Mexican Festival,Mexican,"'2672 Broadway, New York, NY 10025'",40.79821,-73.96887,Uptown,3.0,271,$$
SNNDz7nTCL1lf9yEY5DaBA,Margarita Bar NYC,Mexican,"'709 8th Ave, New York, NY 10036'",40.759132,-73.9886919,Midtown,3.5,38,$$
1Ylu26XW3F6gSJWdFw6-8g,Great Burrito,Mexican,"'100 W 23rd St, New York, NY 10011'",40.7428322,-73.9930115,Midtown,4.0,247,$
sshS0FJ6tKkmLCcEKXyVkA,El Tepeyac Grocery & Taqueria,Mexican,"'1621A Lexington Ave, New York, NY 10029'",40.789743,-73.947903,Uptown,4.5,31,$
POGfmcCkuLpkP_Vz98DuwQ,Caliente Cab,Mexican,"'61 7th Ave S, New York, NY 10014'",40.7318059,-74.0035903,Downtown,2.5,825,$$
2u8T56A4qu-MjeuT-v7s_g,Casa Bocado,Mexican,"'341 Broome St, New York, NY 10013'",40.71958,-73.99484,Downtown,4.0,45,
8p1HTzXEcC3TCbLz59xMng,La Diagonal,Mexican,"'185 St Nicholas Ave, New York, NY 10026'",40.8061,-73.95302,Uptown,4.0,212,$$
FkA9aoMhWO4XKFMTuTnl4Q,Atla,Mexican,"'372 Lafayette St, New York, NY 10012'",40.7271874,-73.9938924,Downtown,3.5,294,$$
herb-gOpfjJGeiYWXb2liw,presto fresh mexican,Mexican,"'429 W 125th St, New York, NY 10027'",40.81221,-73.95502,Harlem,4.0,16,
PHMkwS5nmo4IUXbcg0OcAg,Jajaja Plantas Mexicana,Mexican,"'63 Carmine St, New York, NY 10014'",40.72979,-74.00455,Downtown,4.5,219,$$
Xak3sB5LkJgjgYYf6_hQLA,Casa Taqueria,Mexican,"'40 Gold St, New York, NY 10038'",40.70875,-74.00583,Downtown,4.0,64,
LyCE268_fz_MAZieFZY1lA,El Cantinero,Mexican,"'86 University Pl, New York, NY 10003'",40.73364,-73.99324,Downtown,3.0,535,$$
jUI2Mf4hUFPzhQGmPCL4aA,Amigo,Mexican,"'29 2nd Ave, New York, NY 10003'",40.724686,-73.99086,Downtown,5.0,5,
rPTtQ-FO_F9tMJDl3m50Bg,Tijuana Picnic,Mexican,"'151 Essex St, New York, NY 10002'",40.7207634,-73.9873657,Downtown,3.0,313,$$
A8qXfx_LBI6fnOhxDmvIOA,Sabor A Mexico,Mexican,"'1744 1st Ave, New York, NY 10128'",40.77953,-73.94704,Uptown,3.5,145,$$
wflQFYM4PHZM5sfWXl0aOQ,Al Horno Lean Mexican Kitchen,Mexican,"'36 Lexington Ave, New York, NY 10010'",40.74004,-73.98453,Midtown,3.0,94,$$
_WhV2UWBj6ULaLlo_I9FMg,El Encanto De Lola 2,Mexican,"'175 Lenox Ave, New York, NY 10026'",40.80389,-73.94865,Uptown,3.5,56,$$
ePKsXWq7alN3Q1kQ6cKaUg,The Red Grill,Mexican,"'1701 2nd Ave, New York, NY 10128'",40.77935,-73.95089,Uptown,4.5,18,
_PWUuHHqyfJBrTROPR72Fw,The Taco Shop,Mexican,"'166 W 4th St, New York, NY 10014'",40.7319488525391,-74.0015411376953,Downtown,4.0,364,$
HqI1ROCmZa2THlBxT9nyrA,Las Palmas Restaurant,Mexican,"'3891 Broadway, New York, NY 10032'",40.8377037,-73.9425248,Harlem,4.0,171,$$
f7-4kTNeYOhZdtJgXlbqBQ,El Rancho Burritos,Mexican,"'359 W 45th St, New York, NY 10036'",40.7603099,-73.99087,Midtown,3.5,128,$
1HPdyg0OLRkjHeixVmbu0Q,Cocina Del Sur,Mexican,"'40 W 38th St, New York, NY 10018'",40.7515296936035,-73.9846572875977,Midtown,4.0,122,$$
W87C7jAakZL1GkV5kzb5XA,Pinks Cantina,Mexican,"'203 Chrystie St, New York, NY 10002'",40.72229,-73.99189,Downtown,4.0,20,
Pda9zJfg0pRABp9krlJh3Q,El Rey Del Sabor,Mexican,"'43RD And 6th Ave, New York, NY 10036'",40.7555250546562,-73.9836306448101,Midtown,4.0,30,$
7xY3vxBy7yFF5dVAi-6hPQ,Pipo's Mexican Restaurant,Mexican,"'166 E 118th St, New York, NY 10035'",40.7994318892483,-73.9398034173906,Uptown,4.0,61,$
TyyFMUZZrNydEP4pUK-qPA,Carlos & Gabbys,Mexican,"'100 West 83rd St, New York, NY 10024'",40.78458,-73.97393,Uptown,5.0,2,
jQjQHNAM8xXB73kFkfg9kA,Tacos Cholula,Mexican,"'25 Ave A, New York, NY 10009'",40.72301,-73.98605,Downtown,4.5,147,$
XGdUYzkPkX94RoLlPDymeQ,Tacos Y Quesadillas Mexico,Mexican,"'2030 Broadway Ave, New York, NY 10023'",40.777487,-73.982069,Uptown,4.0,34,$
B-bx4pZXrat0D25vde2bJQ,Cantina Taqueria & Tequila Bar,Mexican,"'329 Lenox, New York, NY 10027'",40.8088408787201,-73.9449808870425,Uptown,3.5,244,$$
UCcqDRcLO2MTyde0w0Wr3Q,Calexico - East Village,Mexican,"'99 2nd Ave, New York, NY 10003'",40.72732,-73.98883,Downtown,4.0,45,$$
by2g5iFuvQife99pHOuXDg,Antojitos Caseros,Mexican,"'231 W 39th St, The Deco, New York, NY 10018'",40.754907,-73.989615,Midtown,4.0,5,
qQIF8nQE1eliKObIlFvBaQ,Otto's Tacos,Mexican,"'705 9th Ave, New York, NY 10019'",40.7625885009766,-73.9900054931641,Midtown,4.0,360,$
9z2lUyfzZV8b2rkkiwSM4g,ABC Cocina,Mexican,"'38 E 19th St, New York, NY 10003'",40.7379699846239,-73.9892806964011,Midtown,4.0,899,$$$
LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,Mexican,"'38 W 39th St, New York, NY 10018'",40.7522888979927,-73.9841403450024,Midtown,4.0,1763,$$
LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hell's Kitchen,Mexican,"'765 9th Ave, New York, NY 10019'",40.76441,-73.9885,Midtown,4.0,2483,$
ZIfh0Vv86ktGZDdM3YME-w,Mexico Lindo Restaurant,Mexican,"'459 2nd Ave, New York, NY 10010'",40.73981,-73.97984,Midtown,3.5,253,$$
jf95dOTlZB7oPWz9JLgaQA,Borrachito,Mexican,"'206 Avenue A, New York, NY 10009'",40.7294609,-73.980749,Downtown,3.5,24,
4zBGXDXg9DzK0IROwCUeFg,Cowgirl Seahorse,Mexican,"'259 Front St, New York, NY 10038'",40.7081358,-74.0004532,Downtown,4.0,588,$$
NMvGg6AwvEMUEjIF1z9Ghw,Puebla,Mexican,"'88 Essex St, New York, NY 10002'",40.717988,-73.988314,Downtown,3.5,25,$
16bXxf22x14xrzvVWbFeHQ,Leon Bakery Mexican Restaurant,Mexican,"'695 9th Ave, New York, NY 10036'",40.762237,-73.990272,Midtown,4.0,52,$
lL5DgsvOuiI8nMQcjK1bMA,El Centro Cantina,Mexican,"'359 W 54th St, New York, NY 10019'",40.76593,-73.98675,Midtown,4.0,51,
jHd7KHMvpI53bZyL9UGTug,Oxido,Mexican,"'1450 Broadway, New York, NY 10036'",40.7547219061481,-73.9862432694773,Midtown,3.5,38,
ulLQVyjtnWjsFttiOn2D8w,Under the Volcano,Mexican,"'12 E 36th St, New York, NY 10016'",40.7493203133345,-73.9827778190374,Midtown,4.0,30,$$
BSOVTG6f0FR0BT2PcqN_3Q,planted,Mexican,"'361 6th Ave, New York, NY 10014'",40.73232,-74.00083,Downtown,5.0,7,
4QVG74AmkmhjE63-gwyWow,Mexican Deli,Mexican,"'2711 Broadway, New York, NY 10025'",40.799684,-73.968647,Uptown,4.0,31,$
H9GD7km7riFooM0FkdwOPg,Calle Ocho,Mexican,"'2756 Broadway, New York, NY 10025'",40.801264,-73.967663,Uptown,4.0,2517,$$
MuOI7pknWVLNfed5MXUvJg,DORADO Tacos & Quesadillas,Mexican,"'152 West 52nd St, New York, NY 10019'",40.762577,-73.981442,Midtown,5.0,1,
VsqHs36uLxhqmjo60r1aJA,Habana To-Go,Mexican,"'229 Elizabeth St, New York, NY 10012'",40.72292,-73.99418,Downtown,4.0,269,$
RyEd54MOTc5OcYtOiDt11g,Iguana Restaurant & Dance Lounge,Mexican,"'240 W 54th St, New York, NY 10019'",40.7642063,-73.9832105,Midtown,3.0,846,$$
r2b7o1BjPiM7QcuLIvI2EQ,Agave - New York,Mexican,"'488 3rd Ave, New York, NY 10016'",40.734999,-74.002438,Midtown,2.5,70,$$
17F3KNRiGTPdDonxCEL5-Q,Taco Bandito,Mexican,"'325 8th Ave, New York, NY 10001'",40.7474763497109,-73.9971551748688,Midtown,3.5,205,$
_8Oq6MmhqLgzQDVYXWLxuA,Réunion,Mexican,"'357 W 44th St, New York, NY 10036'",40.75964943513,-73.991308284398,Midtown,4.0,692,$$
_2aXZ9o3Yl_coNw9-IdqMQ,Mi Ranchito,Mexican,"'1468 St Nicholas Ave, New York, NY 10033'",40.85081,-73.93243,Harlem,3.5,44,$
_XPusO4eMV3L9TiD38I4gw,Al Horno Lean Mexican Kitchen,Mexican,"'110 Pearl St, New York, NY 10005'",40.7045938074589,-74.0092887729406,Downtown,3.0,67,$$
4YeKYQoZHCx2xkbjmNhMbA,Burger One,Mexican,"'1150 Lexington Ave, New York, NY 10075'",40.7752780616283,-73.9587344974279,Uptown,4.0,196,$
ChMg_Bnp3E8Zb1UVDVOKBg,Takumi Taco,Mexican,"'1 W 59th St, Plaza Food Hall, New York, NY 10019'",40.764467,-73.974537,Midtown,3.5,9,
dy48bFMiPiZ56ZkQsbSpHw,Frida's Favorites,Mexican,"'North Broadway, Garment District Urbanspace Food Festival, New York, NY 10001'",40.7488436855265,-73.9880524849005,Midtown,4.5,3,
KzJYO3-2k9XJhOHVpXayZQ,Empellón Al Pastor East Village,Mexican,"'132 St Marks Pl, New York, NY 10009'",40.72668,-73.98336,Downtown,3.5,254,$$
ddFY9PpygYagv7-jVduB2Q,Counter & Bodega,Mexican,"'266 W 23rd St, New York, NY 10011'",40.7449689,-73.9982137300407,Midtown,4.5,95,$$
8WnHtvMdPWE66eSkUdbLhQ,Flip Sigi,Mexican,"'525 Hudson St, New York, NY 10014'",40.73405,-74.00642,Midtown,4.0,725,$$
X6A6a8hTPd1pZFNZE80TfA,Tacos Cuautla Morelos,Mexican,"'438 E 9th St, New York, NY 10009'",40.7274619080615,-73.9832050287211,Downtown,3.5,121,$$
EhJO7B2hzHq8NT8iFKoCwg,Hot Jalapeño,Mexican,"'219 E 116th St, New York, NY 10029'",40.7976444478292,-73.9390864432851,Uptown,4.0,78,$$
YS21bp9Wp715X75r7eTzxw,Mi Querido Mexico Lindo,Mexican,"'247 E 116th St, New York, NY 10029'",40.79733,-73.93816,Uptown,4.5,12,$
mJVO64T1WWzJYvNlbLSQNA,Lucio Angelita Tacos,Mexican,"'55 Lexington Ave, New York, NY 10022'",40.7594591154635,-73.9697938801726,Midtown,4.0,25,$
2kPGo5wA33eBJj-OzA96tQ,Bar San Miguel,Mexican,"'307 Smith St, New York, NY 11231'",40.68134,-73.9938279,Downtown,4.0,138,$$
WgAJUrVaMcMtQxsiIc02sQ,Quesadillas Doña Maty,Mexican,"'228 E 116th St, New York, NY 10029'",40.7972183,-73.9390182,Uptown,4.5,53,$
ApzxIf8AYh3MEgvF63Zuvw,Cantina 48,Mexican,"'605 W 48th St, Fl 3, New York, NY 10036'",40.76497,-73.99607,Midtown,4.5,7,
0XuJtcq9nMdAWyhJ_fZC-w,Virgin Mary Tacos,Mexican,"'370 E 28th St, New York, NY 10016'",40.7400398,-73.9766541,Midtown,5.0,6,
qGpDDZKwlkuJNL-OurWivw,Fusion HK Bar and Grill,Mexican,"'688 10th Ave, New York, NY 10019'",40.76347,-73.99231,Midtown,4.0,137,$$
yywIzZlBOAWHCeKqMcB7Gw,Factory Tamal,Mexican,"'63 E 4th St, New York, NY 10003'",40.72686,-73.99075,Downtown,5.0,4,
G8JRGtO-S-zHbDZCmIK0gQ,Presto Fresh Cafe,Mexican,"'559 Lenox Ave, New York, NY 10037'",40.81642,-73.9395,Harlem,3.0,133,$$
WJIU2Cu6i6-9n-ZUE5rEQA,Sabor A Mexico Taqueria,Mexican,"'160 1st Ave, New York, NY 10009'",40.7284353669,-73.9844540083,Downtown,3.5,95,$$
cF-dEjuELf-m4CWN9zFhjw,Taco Bell Cantina,Mexican,"'976 6th Ave, New York, NY 10018'",40.750926,-73.986737,Midtown,4.0,8,
4jucppz-BA0MiY06DjuBYQ,Frijolito's,Mexican,"'3446 Broadway, New York, NY 10031'",40.8234652876854,-73.9524172246456,Harlem,4.5,145,$
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,Mexican,"'136 Church St, New York, NY 10007'",40.714282,-74.008675,Downtown,4.5,171,$
ZcqNKf88vd1G7yBrwgAWwQ,Fresh Tortillas Grill,Mexican,"'573 2nd Ave, New York, NY 10016'",40.743322,-73.977353,Midtown,5.0,1,
n2uG2dUOu6Nq3mcImPfpfQ,El Guanaco,Mexican,"'4195 Broadway, New York, NY 10033'",40.8481433972855,-73.9377415211844,Harlem,4.0,26,$
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,Mexican,"'601 W 26th St, Fl 17, New York, NY 10001'",40.751606,-74.00652,Midtown,4.0,39,$$
fClkt_gjSRZUKCusW4WW2w,Fresco Tortillas,Mexican,"'858 10th Ave, New York, NY 10019'",40.768569,-73.988578,Uptown,3.5,41,$
ht2lc-By8ilj2IQKK4vn1A,Al Horno Lean Mexican Kitchen,Mexican,"'57 1st Ave, New York, NY 10003'",40.72504,-73.98739,Downtown,3.5,42,$$
wAmWk6hQaHjREDVe8z2otA,Pampano Taqueria,Mexican,"'805 3rd Ave, New York, NY 10022'",40.75537,-73.97054,Midtown,3.5,167,$
SP4bvMvxel_UPdof_er3HA,Taco Mahal,Mexican,"'73 7th Ave S, New York, NY 10014'",40.732337,-74.003303,Downtown,4.5,581,$$
F76RYME8VeIIJDkVCOe0rg,Tequila Chito's Mexican Grill,Mexican,"'358 W 23rd St, New York, NY 10011'",40.7460136413574,-74.0009002685547,Midtown,2.5,204,$$
ESObaNki6C-ivZpSHIO8yQ,Areppas,Mexican,"'115 E 23rd St, New York, NY 10010'",40.740077,-73.985479,Midtown,3.0,46,$$
vgg1dvDP-9tFWSacN4q0nA,Coppelia,Mexican,"'207 W 14th St, New York, NY 10011'",40.738860362832,-73.9999556,Midtown,4.0,1351,$$
qLUH_0H8ct_DTSqrjwd3DQ,DORADO Tacos & Quesadillas,Mexican,"'570 Lexington Ave, New York, NY 10022'",40.757137,-73.972584,Midtown,3.5,26,
n9NAUB6ivkk45bUz3nm2AA,Grito Mexican Grill,Mexican,"'1555 Saint Nicholas Ave, New York, NY 10040'",40.85355,-73.93087,Harlem,4.0,186,$$
iV4Qm5DnGChgrnbYG20ASw,Sombrero Restaurant,Mexican,"'303 W 48th St, New York, NY 10036'",40.7611200213432,-73.9870921522379,Midtown,2.5,323,$$
puIJcBEaxcDgL6_WDZlq9w,Paloma at The Hotel Hendricks,Mexican,"'25 W 38th St, New York, NY 10018'",40.751761,-73.984092,Midtown,3.5,15,
l4PVoKhLuMWYZ29WQiDy1g,Dos Toros Taqueria,Mexican,"'2911 Broadway, New York, NY 10025'",40.80656,-73.96529,Uptown,4.0,11,
GVc1Eh-Welogn5qgaK-PFA,Tamale Lady,Mexican,"'37 E 39th St, New York, NY 10016'",40.750843,-73.9801865,Midtown,4.5,3,$
4sNPRRefpFQl-fE_aU5XaA,Refried Beans Mexican Grill,Mexican,"'591 Fort Washington Ave, New York, NY 10033'",40.8549599636967,-73.9370997259323,Harlem,3.5,274,$$
e80JDJkf5WdRe5GorvEcgg,San Loco,Mexican,"'111 Ave C, New York, NY 10009'",40.7243318,-73.978931,Downtown,3.5,10,
gCwbwgUkihSjK75EpzwWHQ,San Loco,Mexican,"'111 Stanton St, New York, NY 10002'",40.7210575087845,-73.987348174211,Downtown,3.5,268,$
R4L19kfjFVoJoiRw_nXmqg,Super Tacos,Mexican,"'96TH St And Broadway, New York, NY 10025'",40.795452,-73.973281,Uptown,3.5,136,$
TYVIfbcJ3YT4CP1roKMshg,Lucy's Cantina Royale,Mexican,"'1 Penn Plz, New York, NY 10119'",40.751757506263,-73.9928958215327,Midtown,2.5,709,$$
6tAEX0-DoDu3VNv4J85qog,Tamales Lupita,Mexican,"'154 E 112th St, New York, NY 10029'",40.79581,-73.94317,Uptown,4.5,12,
1UqrqRx_35w87pQeg17Gqg,El Toro Blanco,Mexican,"'257 6th Ave, New York, NY 10014'",40.72902,-74.00277,Downtown,3.5,386,$$
cUyfnb3E7HvzNfbTgTjl_Q,Despaña Brand Foods,Mexican,"'408 Broome St, New York, NY 10013'",40.721094,-73.9978255,Downtown,4.5,567,$$
